hfr_id,official_hfr_id,hfr_id_source,source_record_id,hospital_name,address,location_text,state,district,subdistrict,pincode,hospital_category,hospital_care_type,discipline,specialties,facilities,total_beds,emergency_services,latitude,longitude,source,data_quality_status
6998327935,,mvp_generated,6839,Savaliya Surgical Hospital and Bhakti Maternith Home,"Aanand Park Society,Opp Eyes Hospital, Road,Visavadar","Aanand Park Society,Opp Eyes Hospital, Road,Visavadar",Gujarat,Junagadh,,362130,,,,,,,,21.3410369,70.7522299,data.gov.in hospital directory,VALIDATED
2335509975,,mvp_generated,6840,Vaghasia Hospital and Maternity Home,"Gundran Road, Talala(Gir)","Gundran Road, Talala(Gir)",Gujarat,Junagadh,,362150,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5175859471,,mvp_generated,6841,Sangani Hospital,"Opp Bus Stand,Keshod","Opp Bus Stand,Keshod",Gujarat,Junagadh,,362220,,,,,,,,21.2997164,70.2492882,data.gov.in hospital directory,VALIDATED
4574577985,,mvp_generated,6842,Madhav Prasutigruh and Surgical Hospital,Bandar Road. Magrol,Bandar Road. Magrol,Gujarat,Junagadh,,362225,,,,,,,,21.522184,70.4578768,data.gov.in hospital directory,VALIDATED
3920412268,,mvp_generated,6843,Shifa Hospital - Mangrol,Mangrol,Mangrol,Gujarat,Junagadh,,362225,,,,,,,,21.1171698,70.1158113,data.gov.in hospital directory,VALIDATED
4729017429,,mvp_generated,6844,Aasha Hospital,"Near Kaveri Hotel,S.T. Road,Veraval","Near Kaveri Hotel,S.T. Road,Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
7865992945,,mvp_generated,6845,Asha Maternity and Children Hospital,"Near Hotel Kaveri, B/H Bus Stand, Veraval","Near Hotel Kaveri, B/H Bus Stand, Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
6821746059,,mvp_generated,6846,"Deep Darshan Eyecare Hospital(C/O Dr Thanki""S Eye Hospital)","Prakashnagar Main Road,Opp Geb Office,Veraval","Prakashnagar Main Road,Opp Geb Office,Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
3201836996,,mvp_generated,6847,Dr. Thanki Eye Hospital,"Prakash Nagar, Main Road, Opposite G.E.B. Offices, Veraval","Prakash Nagar, Main Road, Opposite G.E.B. Offices, Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
1417559675,,mvp_generated,6848,Madhuram Hospital,"Doctor's House , Heera Panna Complex, S.T Road, Veraval","Doctor's House, Heera Panna Complex, S.T Road, Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
5619806441,,mvp_generated,6849,Shivanand Eye Hospital,"Street No:8 Prakash Centre , Rajmahal Road Veraval","Street No:8 Prakash Centre, Rajmahal Road Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
9282476220,,mvp_generated,6850,Shri Rang Hospital,"Behind Hotel Kaveri, S T Road Veraval","Behind Hotel Kaveri, S T Road Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
7039089953,,mvp_generated,6851,Sub District Hospital-Veraval,"Rajendra Bhavan Road,Veraval","Rajendra Bhavan Road,Veraval",Gujarat,Junagadh,,362265,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
7325793256,,mvp_generated,6852,Utkarsh Hospital,Opposite S.T. Stand,Opposite S.T. Stand,Gujarat,Junagadh,,362265,,,,,,,,21.522184,70.4578768,data.gov.in hospital directory,VALIDATED
5012784539,,mvp_generated,6853,Deep Eye Hospital,"Shubham Towers,1St Floor,Opposite S.T. Bus Stand","Shubham Towers,1St Floor,Opposite S.T. Bus Stand",Gujarat,Junagadh,,362266,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3849788258,,mvp_generated,6854,Dholakia Hospital,"Behind Hotel Kaveri ,Near S.T. Bus Stand","Behind Hotel Kaveri,Near S.T. Bus Stand",Gujarat,Junagadh,,362266,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5358530305,,mvp_generated,6855,Jagruti Clinic,"1St Floor Shubham Tower,Opp Bus Station, Veraval","1St Floor Shubham Tower,Opp Bus Station, Veraval",Gujarat,Junagadh,,362266,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
5463752951,,mvp_generated,6856,Navchetan Surgical Hospital,"Near Bus Staion, Govr. Hospital Road, Opposite Lohana Bording, Veraval","Near Bus Staion, Govr. Hospital Road, Opposite Lohana Bording, Veraval",Gujarat,Junagadh,,362266,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
8514822796,,mvp_generated,6857,Urvashi Surgical Hospital,Opposite St Bus Station,Opposite St Bus Station,Gujarat,Junagadh,,362266,,,,,,,,11.4284649,78.1345598,data.gov.in hospital directory,VALIDATED
4329557278,,mvp_generated,6858,Hari Om Eye Hospital,"Near Bajaj Showroom, Opposite Bus Station","Near Bajaj Showroom, Opposite Bus Station",Gujarat,Junagadh,,362560,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9985218150,,mvp_generated,6859,Rohan Orthopadic Hospital,"B/H Somnath Guest House, Opposite Dr.Godbole","B/H Somnath Guest House, Opposite Dr.Godbole",Gujarat,Junagadh,,362560,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7854703021,,mvp_generated,6860,Sailja E.N.T Clinic,"Radhavallabh Comp., Opp Bus Station, B/H. Sonal Gest House","Radhavallabh Comp., Opp Bus Station, B/H. Sonal Gest House",Gujarat,Junagadh,,362560,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1239109534,,mvp_generated,6861,Yashkamal Hospital,Nr.Bus Station,Nr.Bus Station,Gujarat,Junagadh,,362560,,,,,,,,21.522184,70.4578768,data.gov.in hospital directory,VALIDATED
1195043031,,mvp_generated,6862,Fadadu Nidankendra and Hospital,"Balaji Complex, Nr. Dwarkadish Market, Sardar Baug Road","Balaji Complex, Nr. Dwarkadish Market, Sardar Baug Road",Gujarat,Junagadh,,362640,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3936098305,,mvp_generated,6863,Yash Kidney and Urology Hospital,"Business Centre, 2Nd Floor, Lal Bahadur Soc., Bus Station Road","Business Centre, 2Nd Floor, Lal Bahadur Soc., Bus Station Road",Gujarat,Junagadh,,362640,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3531769170,,mvp_generated,6864,Aagman Hospitac,"The New Arrival Near Railway Crossing Amrutnagar,Kodinar","The New Arrival Near Railway Crossing Amrutnagar,Kodinar",Gujarat,Junagadh,,362720,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2681730957,,mvp_generated,6865,Sejal Clinic,"Marketing Yard,Kodinar","Marketing Yard,Kodinar",Gujarat,Junagadh,,362720,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9300539889,,mvp_generated,6866,Shree R.N.Vala Smarak Trust Sanchalit Hospital. Rnv,"Veraval Highway Road, Kodinar","Veraval Highway Road, Kodinar",Gujarat,Junagadh,,362720,,,,,,,,20.9158979,70.3628516,data.gov.in hospital directory,VALIDATED
8255483468,,mvp_generated,6867,Accord Multi Speciality Hospital,"Mundra Road, Bhuj","Mundra Road, Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2143412,69.6512178,data.gov.in hospital directory,VALIDATED
2875586300,,mvp_generated,6868,Anchorwala General Hospital,"At - Maska, Ta - Mandvi","At - Maska, Ta - Mandvi",Gujarat,Kachchh,,370001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6153974087,,mvp_generated,6869,Arsh Hospital,"Mews Complex, Near Sankalp Hotel, New Station Road,Bhuj","Mews Complex, Near Sankalp Hotel, New Station Road,Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2521731,69.6758018,data.gov.in hospital directory,VALIDATED
9643665772,,mvp_generated,6870,Bhadarka Hospital,Hospital Road,Hospital Road,Gujarat,Kachchh,,370001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8329352926,,mvp_generated,6871,Bhanushali Nursing Home,"Shree Chambers, 1St Floor ,Opp G K General Hospital,B/S Dr Rashmi Shah Hospital,Bhuj","Shree Chambers, 1St Floor,Opp G K General Hospital,B/S Dr Rashmi Shah Hospital,Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2419997,69.6669324,data.gov.in hospital directory,VALIDATED
3887462827,,mvp_generated,6872,Chaandu Smruti Chest Hospital,"Dr. Raja Ram Polyclinic, Hospital Road, Bhuj","Dr. Raja Ram Polyclinic, Hospital Road, Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2434248,69.6726564,data.gov.in hospital directory,VALIDATED
7740184671,,mvp_generated,6873,City Eye Hospital,"Opp New Gk General Hospital , Lotus Colony, Bhuj","Opp New Gk General Hospital, Lotus Colony, Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2419997,69.6669324,data.gov.in hospital directory,VALIDATED
4015718825,,mvp_generated,6874,Dr.Ganatra Hospital,"Hospital Road, Bhuj","Hospital Road, Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2434248,69.6726564,data.gov.in hospital directory,VALIDATED
7024684425,,mvp_generated,6875,Gupta Children Hospital,"Near Bhadraka Hospital, Shreyash App., Hospital Road Bhuj","Near Bhadraka Hospital, Shreyash App., Hospital Road Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2434248,69.6726564,data.gov.in hospital directory,VALIDATED
2661818513,,mvp_generated,6876,Jiya Hospital,"No. 96 B1, B2,Hospital Road,Behind Dr. Delhiwala Hospital,Bhuj","No. 96 B1, B2,Hospital Road,Behind Dr. Delhiwala Hospital,Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2419997,69.6669324,data.gov.in hospital directory,VALIDATED
3976960428,,mvp_generated,6877,Jiya Hospital,"96 B1,B2, Behind Dr.Delhiwala Hospital, Hospital Road, Bhuj","96 B1,B2, Behind Dr.Delhiwala Hospital, Hospital Road, Bhuj",Gujarat,Kachchh,,370001,,,,,,,,23.2434248,69.6726564,data.gov.in hospital directory,VALIDATED
9475644030,,mvp_generated,6878,Kutch Ortho Surge Hospital,"Siddhi Complex, Hospital Road","Siddhi Complex, Hospital Road",Gujarat,Kachchh,,370001,,,,,,,,12.9969395,77.5404847,data.gov.in hospital directory,VALIDATED
9729207604,,mvp_generated,6879,Laxmi Jyot Eye Hospital,"Bidada , Tal Mandvi","Bidada, Tal Mandvi",Gujarat,Kachchh,,370001,,,,,,,,22.833334,69.3554783,data.gov.in hospital directory,VALIDATED
8009218056,,mvp_generated,6880,Lnm Cruop Lions Hospital and Research Centre,Rawal Wadi Relocation Site Bhuj,Rawal Wadi Relocation Site Bhuj,Gujarat,Kachchh,,370001,,,,,,,,23.243674,69.6449153,data.gov.in hospital directory,VALIDATED
7462748782,,mvp_generated,6881,Madhu Drishti Eye Hospital,"General Hospital Road, Opposite Lic Office, Vijay Nagar","General Hospital Road, Opposite Lic Office, Vijay Nagar",Gujarat,Kachchh,,370001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5470288354,,mvp_generated,6882,Mamta Gynae Hospital,Near Dr. Zota Hospital B/H Jain Dada Vadi Anjar,Near Dr. Zota Hospital B/H Jain Dada Vadi Anjar,Gujarat,Kachchh,,370001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
